,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,weather.icon,rain.1h
252,1709524800,12.48,11.95,1006,83,11.36,13.27,6.26,215,9.39,0,800,Clear,clear sky,01n,
253,1709528400,12.22,11.66,1006,83,11.55,13.22,5.66,210,,20,801,Clouds,few clouds,02n,
254,1709532000,12.03,11.61,1006,89,11.55,13.21,7.72,210,,75,803,Clouds,broken clouds,04n,
255,1709535600,11.75,11.2,1007,85,10.99,12.4,7.2,260,13.38,75,803,Clouds,broken clouds,04n,
256,1709539200,10.72,10.04,1009,84,9.88,11.61,6.26,296,,75,803,Clouds,broken clouds,04d,
257,1709542800,9.97,6.99,1011,85,9.17,11.55,6.69,270,12.86,75,803,Clouds,broken clouds,04d,
258,1709546400,11.09,10.4,1011,82,10.4,12.1,5.14,260,,40,802,Clouds,scattered clouds,03d,
259,1709550000,12.51,11.59,1011,68,12.04,13.06,6.17,280,,40,802,Clouds,scattered clouds,03d,
260,1709553600,12.62,11.71,1013,68,11.4,13.85,6.69,240,,40,802,Clouds,scattered clouds,03d,
261,1709557200,11.23,10.47,1011,79,9.82,12.16,4.92,217,,78,803,Clouds,broken clouds,04d,
262,1709560800,11.49,10.81,1015,81,10.81,12.16,8.23,240,13.38,75,803,Clouds,broken clouds,04d,
263,1709564400,10.08,9.36,1013,85,9.32,11.55,8.75,300,17.49,75,803,Clouds,broken clouds,04d,
264,1709568000,10.17,9.28,1013,78,8.77,11.4,7.2,270,12.86,40,802,Clouds,scattered clouds,03d,
265,1709571600,10.06,9.24,1013,81,9.4,10.52,5.66,260,10.8,40,802,Clouds,scattered clouds,03d,
266,1709575200,8.93,5.66,1014,82,8.06,9.96,6.69,260,11.83,75,803,Clouds,broken clouds,04d,
267,1709578800,7.99,4.82,1015,84,6.39,10.44,5.66,240,,40,802,Clouds,scattered clouds,03n,
268,1709582400,8.41,6.81,1014,87,6.92,10.44,2.68,203,4.02,74,803,Clouds,broken clouds,04n,
269,1709586000,8.44,6.56,1015,90,7.47,9.38,3.13,271,,71,803,Clouds,broken clouds,04n,
270,1709589600,7.97,6.29,1017,89,6.95,9.88,2.68,236,,66,803,Clouds,broken clouds,04n,
271,1709593200,8.05,6.11,1018,91,6.92,9.88,3.09,210,,40,802,Clouds,scattered clouds,03n,
272,1709596800,7.6,5.27,1018,90,6.55,9.88,3.6,230,,40,802,Clouds,scattered clouds,03n,
273,1709600400,7.55,4.93,1018,90,6.36,9.32,4.12,210,,20,801,Clouds,few clouds,02n,
274,1709604000,7.32,4.93,1019,90,5.81,8.4,3.6,240,,100,804,Clouds,overcast clouds,04n,
275,1709607600,6.68,3.86,1019,92,5.81,8.83,4.12,220,,0,800,Clear,clear sky,01n,
276,1709611200,6.65,3.57,1019,90,5.28,8.83,4.63,230,,20,801,Clouds,few clouds,02n,
277,1709614800,6.58,5.42,1019,90,4.33,8.83,1.79,208,,20,801,Clouds,few clouds,02n,
278,1709618400,5.97,3.28,1020,92,4.33,8.27,3.6,150,,20,801,Clouds,few clouds,02n,
279,1709622000,5.68,3.26,1020,94,4.33,7.72,3.09,170,,40,802,Clouds,scattered clouds,03d,
280,1709625600,6.37,4.47,1021,93,4.89,7.72,2.57,160,,40,802,Clouds,scattered clouds,03d,
281,1709629200,7.72,5.41,1021,92,6.92,8.4,3.6,200,,20,801,Clouds,few clouds,02d,
282,1709632800,9.96,7.49,1022,85,8.4,11.61,5.14,220,,40,802,Clouds,scattered clouds,03d,
283,1709636400,12.43,11.69,1022,75,11.36,13.83,5.14,220,,20,801,Clouds,few clouds,02d,
284,1709640000,13.42,12.54,1022,66,12.1,14.38,3.6,190,,40,802,Clouds,scattered clouds,03d,
285,1709643600,13.52,12.6,1022,64,13.21,13.85,3.6,200,,40,802,Clouds,scattered clouds,03d,
286,1709647200,13.65,12.77,1021,65,12.5,14.96,3.09,270,,75,803,Clouds,broken clouds,04d,
287,1709650800,14.45,13.57,1021,62,13.21,14.94,3.6,190,,40,802,Clouds,scattered clouds,03d,
288,1709654400,13.68,12.77,1020,64,12.59,14.41,5.66,210,,40,802,Clouds,scattered clouds,03d,
289,1709658000,13.99,13.19,1020,67,13.4,14.38,5.14,200,,20,801,Clouds,few clouds,02d,
290,1709661600,12.47,11.57,1021,69,11.95,13.27,5.66,210,,20,801,Clouds,few clouds,02d,
291,1709665200,11.08,10.18,1021,74,10.28,12.16,3.09,200,,0,800,Clear,clear sky,01n,
292,1709668800,9.79,8.53,1020,82,9.17,10.44,2.57,180,,0,800,Clear,clear sky,01n,
293,1709672400,8.86,7.81,1020,85,8.06,9.89,2.06,160,,0,800,Clear,clear sky,01n,
294,1709676000,8.61,6.79,1020,86,6.95,9.94,3.09,150,,0,800,Clear,clear sky,01n,
295,1709679600,8.16,6.51,1020,85,6.95,9.94,2.68,182,4.47,0,800,Clear,clear sky,01n,
296,1709683200,7.93,6.24,1020,87,5.84,9.41,2.68,200,3.58,0,800,Clear,clear sky,01n,
297,1709686800,7.85,5.57,1019,89,6.39,9.96,3.6,170,,0,800,Clear,clear sky,01n,
298,1709690400,8.09,6.14,1019,90,6.4,10.44,3.13,171,4.47,0,800,Clear,clear sky,01n,
299,1709694000,8.69,6.38,1018,90,7.4,10.99,4.02,170,4.92,0,800,Clear,clear sky,01n,
300,1709697600,8.78,6.49,1017,85,7.5,10.99,4.02,176,5.81,0,800,Clear,clear sky,01n,
301,1709701200,8.8,6.47,1017,87,8.06,10.99,4.12,160,,0,800,Clear,clear sky,01n,
302,1709704800,8.76,6.07,1017,83,8.06,10.44,4.92,162,6.71,0,800,Clear,clear sky,01n,
303,1709708400,8.84,6.52,1017,84,7.5,10.44,4.12,150,,0,800,Clear,clear sky,01d,
304,1709712000,9.8,7.48,1017,82,9.17,11.0,4.63,170,,0,800,Clear,clear sky,01d,
305,1709715600,10.64,9.87,1016,81,9.69,11.61,4.47,163,5.81,0,800,Clear,clear sky,01d,
306,1709719200,11.46,10.62,1016,75,10.99,12.11,4.63,150,,0,800,Clear,clear sky,01d,
307,1709722800,13.3,12.49,1015,69,12.4,13.83,5.14,180,,0,800,Clear,clear sky,01d,
308,1709726400,14.99,14.16,1014,62,13.71,15.84,6.17,180,,0,800,Clear,clear sky,01d,
309,1709730000,15.32,14.58,1013,64,14.26,15.81,7.2,190,,20,801,Clouds,few clouds,02d,
310,1709733600,15.77,15.02,1012,62,14.32,16.63,4.63,200,,40,802,Clouds,scattered clouds,03d,
311,1709737200,15.63,14.79,1012,59,14.32,16.63,5.66,180,,20,801,Clouds,few clouds,02d,
312,1709740800,15.42,14.64,1011,62,14.26,16.07,3.6,180,,40,802,Clouds,scattered clouds,03d,
313,1709744400,15.23,14.53,1010,66,14.32,16.05,2.57,200,,40,802,Clouds,scattered clouds,03d,
314,1709748000,14.32,13.56,1010,67,13.61,14.94,2.06,190,,20,500,Rain,light rain,10d,0.21
315,1709751600,13.22,12.48,1010,72,12.66,13.4,1.34,237,1.79,20,801,Clouds,few clouds,02n,
316,1709755200,12.27,11.54,1009,76,11.95,12.66,2.24,190,3.13,20,801,Clouds,few clouds,02n,
317,1709758800,12.11,11.39,1008,77,11.07,13.27,2.68,179,4.02,20,801,Clouds,few clouds,02n,
318,1709762400,11.38,10.64,1007,79,10.28,12.72,1.54,160,,0,800,Clear,clear sky,01n,
319,1709766000,10.94,10.2,1006,81,9.72,12.16,1.34,93,,0,800,Clear,clear sky,01n,
320,1709769600,10.71,10.0,1005,83,9.72,12.16,0.89,51,,0,500,Rain,light rain,10n,0.22
321,1709773200,10.66,9.92,1003,82,9.72,12.67,0.89,239,1.34,0,800,Clear,clear sky,01n,
322,1709776800,11.64,10.74,1002,72,10.99,12.16,3.58,172,6.26,100,804,Clouds,overcast clouds,04n,
323,1709780400,11.82,10.94,1001,72,10.52,12.16,6.26,162,9.39,0,800,Clear,clear sky,01n,
324,1709784000,12.34,11.33,1000,65,10.44,12.72,6.26,173,10.73,0,800,Clear,clear sky,01n,
325,1709787600,11.8,10.86,998,70,10.52,12.4,4.63,160,,0,800,Clear,clear sky,01n,
326,1709791200,12.23,11.26,998,67,10.99,12.72,4.92,121,8.05,40,802,Clouds,scattered clouds,03n,
327,1709794800,12.37,11.39,997,66,10.99,12.72,6.69,150,,20,801,Clouds,few clouds,02d,
328,1709798400,12.44,11.52,997,68,11.07,13.27,5.14,150,,20,801,Clouds,few clouds,02d,
329,1709802000,12.78,11.89,996,68,12.1,13.21,6.71,165,12.07,0,800,Clear,clear sky,01d,
330,1709805600,13.61,12.59,1000,60,11.55,13.77,6.69,150,,20,801,Clouds,few clouds,02d,
331,1709809200,13.28,12.28,997,62,13.21,13.61,10.28,164,14.31,75,803,Clouds,broken clouds,04d,
332,1709812800,13.13,12.25,996,67,12.04,13.83,9.26,150,17.49,75,803,Clouds,broken clouds,04d,
333,1709816400,12.02,11.13,996,71,11.48,12.72,9.26,160,16.46,75,803,Clouds,broken clouds,04d,
334,1709820000,12.24,11.4,995,72,10.99,12.72,6.17,170,12.35,20,801,Clouds,few clouds,02d,
335,1709823600,11.44,10.6,995,75,10.44,12.4,6.69,180,,75,803,Clouds,broken clouds,04d,
336,1709827200,9.57,6.05,995,85,8.71,10.4,8.23,220,,75,803,Clouds,broken clouds,04d,
337,1709830800,10.16,9.24,995,77,9.26,11.05,5.14,190,,20,801,Clouds,few clouds,02d,
338,1709834400,9.62,6.39,996,76,8.77,10.5,7.2,190,,20,801,Clouds,few clouds,02d,
339,1709838000,9.15,6.28,996,81,8.58,9.41,5.66,170,,20,801,Clouds,few clouds,02n,
340,1709841600,9.13,6.88,996,82,8.58,9.94,4.12,170,,20,801,Clouds,few clouds,02n,
341,1709845200,8.54,6.15,996,83,8.03,9.38,4.12,150,,20,801,Clouds,few clouds,02n,
342,1709848800,8.48,5.43,996,83,7.47,9.38,5.66,170,,20,801,Clouds,few clouds,02n,
343,1709852400,8.22,5.52,996,82,7.66,8.83,4.63,160,,40,802,Clouds,scattered clouds,03n,
344,1709856000,8.23,5.77,996,79,7.66,8.83,4.12,150,,20,801,Clouds,few clouds,02n,
345,1709859600,8.13,4.99,995,80,7.47,8.83,5.66,150,,0,800,Clear,clear sky,01n,
346,1709863200,7.76,4.52,995,76,7.1,8.4,5.66,150,,40,802,Clouds,scattered clouds,03n,
347,1709866800,7.46,4.35,994,80,6.92,8.27,5.14,150,,75,803,Clouds,broken clouds,04n,
348,1709870400,7.34,4.11,993,80,6.92,8.22,5.36,168,9.39,75,803,Clouds,broken clouds,04n,
349,1709874000,7.84,4.63,993,81,7.4,8.27,5.66,160,,20,801,Clouds,few clouds,02n,
350,1709877600,8.16,4.85,993,83,7.74,8.4,6.17,180,,40,802,Clouds,scattered clouds,03n,
351,1709881200,7.99,4.82,993,84,7.5,8.83,5.66,170,,40,802,Clouds,scattered clouds,03d,
352,1709884800,8.1,5.07,993,86,7.66,8.85,5.36,161,7.6,40,802,Clouds,scattered clouds,03d,
353,1709888400,8.38,6.51,993,94,7.4,10.52,3.09,170,,75,501,Rain,moderate rain,10d,0.18
354,1709892000,9.72,6.67,993,93,9.14,10.4,6.69,270,13.38,100,804,Clouds,overcast clouds,04d,
355,1709895600,9.32,5.73,995,91,8.77,9.94,8.23,250,14.92,75,803,Clouds,broken clouds,04d,
356,1709899200,9.66,6.87,995,87,8.77,10.5,5.81,214,7.6,75,803,Clouds,broken clouds,04d,
357,1709902800,12.07,11.16,993,70,11.4,13.06,6.71,217,10.28,75,803,Clouds,broken clouds,04d,
358,1709906400,12.03,10.99,992,65,11.55,12.72,9.77,230,,40,802,Clouds,scattered clouds,03d,
359,1709910000,11.19,10.27,990,73,10.44,12.16,7.72,190,,40,802,Clouds,scattered clouds,03d,
360,1709913600,10.32,9.57,988,83,9.88,10.52,6.69,180,11.83,20,801,Clouds,few clouds,02d,
361,1709917200,8.7,4.43,986,88,8.06,9.88,10.29,170,18.01,40,521,Rain,shower rain,09d,0.16
362,1709920800,8.63,4.22,986,89,7.66,10.99,10.8,160,16.46,20,801,Clouds,few clouds,02d,
363,1709924400,8.47,6.33,986,90,7.5,10.44,3.6,160,,40,802,Clouds,scattered clouds,03n,
364,1709928000,9.06,6.45,986,87,8.21,9.94,4.92,236,10.28,75,500,Rain,light rain,10n,0.19
365,1709931600,8.25,5.26,986,87,7.1,9.38,5.36,221,,40,802,Clouds,scattered clouds,03n,
366,1709935200,7.86,5.07,986,91,6.92,8.83,4.63,200,,40,500,Rain,light rain,10n,0.29
367,1709938800,7.97,5.72,986,88,6.92,8.83,3.6,190,,20,500,Rain,light rain,10n,0.35
368,1709942400,7.82,4.6,986,86,6.55,8.83,5.66,220,,20,801,Clouds,few clouds,02n,
369,1709946000,7.39,5.29,986,88,6.36,8.4,3.13,186,,75,803,Clouds,broken clouds,04n,
370,1709949600,6.88,4.4,986,90,5.81,7.72,3.58,289,,20,500,Rain,light rain,10n,0.21
371,1709953200,6.55,3.99,986,88,5.84,7.72,3.6,160,,20,801,Clouds,few clouds,02n,
372,1709956800,6.85,4.07,985,90,5.81,7.72,4.12,190,,40,500,Rain,light rain,10n,0.27
373,1709960400,6.31,3.46,985,90,5.81,7.16,4.02,182,5.81,75,803,Clouds,broken clouds,04n,
374,1709964000,5.96,2.47,985,88,5.28,7.1,5.14,210,,75,803,Clouds,broken clouds,04n,
375,1709967600,5.67,2.93,985,91,5.4,6.07,3.58,208,5.81,0,500,Rain,light rain,10d,0.37
376,1709971200,5.9,2.11,985,89,5.44,6.61,5.81,163,8.05,75,803,Clouds,broken clouds,04d,
377,1709974800,6.45,3.19,986,87,5.99,6.95,4.92,180,6.71,20,801,Clouds,few clouds,02d,
378,1709978400,7.59,4.43,986,84,7.1,8.22,5.36,183,7.15,75,803,Clouds,broken clouds,04d,
379,1709982000,9.39,6.38,985,78,8.3,9.94,6.26,207,8.49,20,801,Clouds,few clouds,02d,
380,1709985600,8.33,4.89,985,86,7.66,8.83,6.69,190,,75,803,Clouds,broken clouds,04d,
381,1709989200,8.76,5.29,984,85,8.21,9.41,7.2,190,,75,803,Clouds,broken clouds,04d,
382,1709992800,9.77,6.87,984,79,9.32,10.5,6.26,202,10.28,75,803,Clouds,broken clouds,04d,
383,1709996400,8.85,6.3,984,84,8.06,9.4,4.63,220,,75,803,Clouds,broken clouds,04d,
384,1710000000,8.48,5.43,983,89,7.47,9.38,5.66,180,,75,520,Rain,light intensity shower rain,09d,0.13
385,1710003600,8.36,4.92,983,89,7.47,9.88,6.71,182,10.28,75,521,Rain,shower rain,09d,0.16
386,1710007200,8.93,5.5,982,89,7.47,9.94,7.2,200,,75,803,Clouds,broken clouds,04d,
387,1710010800,9.47,6.35,983,87,9.17,9.94,6.69,190,,75,803,Clouds,broken clouds,04n,
388,1710014400,9.5,6.39,983,89,8.58,10.99,6.69,190,,40,500,Rain,light rain,10n,0.33
389,1710018000,9.66,7.11,984,89,8.58,10.52,5.14,220,,75,803,Clouds,broken clouds,04n,
390,1710021600,9.75,7.04,985,91,8.03,11.55,5.66,250,,40,802,Clouds,scattered clouds,03n,
391,1710025200,10.56,9.97,985,88,9.32,11.61,5.81,312,11.18,75,803,Clouds,broken clouds,04n,
392,1710028800,10.93,10.3,986,85,10.28,11.55,8.23,300,13.89,40,802,Clouds,scattered clouds,03n,
393,1710032400,10.2,9.57,987,88,8.77,11.4,10.29,290,16.98,75,803,Clouds,broken clouds,04n,
394,1710036000,10.48,9.86,989,87,9.32,11.55,7.2,310,12.35,40,802,Clouds,scattered clouds,03n,
395,1710039600,10.83,10.16,990,84,10.28,11.61,8.75,320,13.89,40,701,Mist,mist,50n,
396,1710043200,10.66,10.03,991,86,9.14,12.1,7.2,310,14.4,75,803,Clouds,broken clouds,04n,
397,1710046800,9.95,6.82,992,90,8.58,11.05,7.2,300,,75,803,Clouds,broken clouds,04n,
398,1710050400,9.17,5.97,993,92,8.06,11.55,6.69,310,12.35,75,803,Clouds,broken clouds,04n,
399,1710054000,10.33,9.69,994,87,9.17,11.05,5.36,302,9.39,75,803,Clouds,broken clouds,04d,
400,1710057600,9.32,6.6,996,90,8.21,11.55,5.36,328,8.49,75,803,Clouds,broken clouds,04d,
401,1710061200,9.88,7.03,997,89,8.77,12.1,6.17,310,12.86,75,803,Clouds,broken clouds,04d,
402,1710064800,11.61,11.02,998,84,10.84,12.66,5.36,318,7.15,40,802,Clouds,scattered clouds,03d,
403,1710068400,11.85,11.21,1000,81,10.99,12.66,11.18,344,,75,803,Clouds,broken clouds,04d,
404,1710072000,12.06,11.49,1001,83,10.44,13.27,6.17,330,11.32,75,803,Clouds,broken clouds,04d,
405,1710075600,11.99,11.31,1002,79,11.0,12.5,8.23,310,15.43,75,803,Clouds,broken clouds,04d,
406,1710079200,12.37,11.78,1002,81,11.4,13.27,5.66,290,10.8,20,801,Clouds,few clouds,02d,
407,1710082800,12.43,11.79,1003,79,11.55,13.4,6.69,300,,75,803,Clouds,broken clouds,04d,
408,1710086400,12.88,12.26,1004,78,12.66,13.4,7.2,290,,75,803,Clouds,broken clouds,04d,
409,1710090000,12.25,11.57,1005,78,11.55,12.72,6.69,300,,75,803,Clouds,broken clouds,04d,
410,1710093600,12.04,11.34,1006,78,11.07,12.72,5.66,300,11.32,75,803,Clouds,broken clouds,04d,
411,1710097200,11.52,10.79,1007,79,10.84,12.16,5.66,270,,75,803,Clouds,broken clouds,04n,
412,1710100800,11.61,10.86,1008,78,11.07,12.66,5.14,290,,75,803,Clouds,broken clouds,04n,
413,1710104400,11.37,10.63,1009,79,10.44,12.16,7.72,300,13.89,75,803,Clouds,broken clouds,04n,
414,1710108000,11.3,10.57,1010,80,10.44,12.16,4.63,300,,75,803,Clouds,broken clouds,04n,
415,1710111600,11.19,10.45,1010,80,9.88,12.16,4.63,300,,75,803,Clouds,broken clouds,04n,
416,1710115200,10.78,10.03,1011,81,9.32,12.16,4.63,290,,20,801,Clouds,few clouds,02n,
417,1710118800,10.69,9.96,1012,82,8.77,12.16,2.57,290,,75,803,Clouds,broken clouds,04n,
418,1710122400,10.7,9.99,1012,83,9.32,12.16,3.09,260,,20,801,Clouds,few clouds,02n,
419,1710126000,10.41,9.7,1012,84,9.32,11.61,3.09,240,,40,802,Clouds,scattered clouds,03n,
420,1710129600,10.27,9.65,1012,88,9.14,11.61,4.12,250,,20,801,Clouds,few clouds,02n,
421,1710133200,10.04,9.4,1013,88,8.77,11.61,4.63,260,,40,802,Clouds,scattered clouds,03n,
422,1710136800,10.0,7.73,1014,88,8.22,11.61,4.63,250,,20,801,Clouds,few clouds,02n,
423,1710140400,9.53,7.37,1014,88,8.21,11.55,4.12,250,,0,800,Clear,clear sky,01d,
424,1710144000,9.84,7.53,1016,89,8.21,11.61,4.63,250,,40,802,Clouds,scattered clouds,03d,
425,1710147600,11.01,10.41,1016,86,9.88,12.66,4.12,250,,75,803,Clouds,broken clouds,04d,
426,1710151200,12.45,11.79,1017,78,12.1,12.72,3.6,250,,0,800,Clear,clear sky,01d,
427,1710154800,13.26,12.55,1018,73,12.4,14.41,4.12,280,,75,803,Clouds,broken clouds,04d,
428,1710158400,13.88,13.07,1018,67,12.4,14.96,4.63,280,,40,802,Clouds,scattered clouds,03d,
429,1710162000,13.76,13.02,1018,70,12.66,14.69,4.63,300,,75,803,Clouds,broken clouds,04d,
430,1710165600,14.81,14.28,1018,74,13.77,15.84,3.09,310,,40,802,Clouds,scattered clouds,03d,
431,1710169200,14.71,14.14,1018,73,13.77,15.52,3.6,310,,75,803,Clouds,broken clouds,04d,
432,1710172800,14.83,14.22,1019,71,13.77,16.07,2.24,93,,40,802,Clouds,scattered clouds,03d,
433,1710176400,14.39,13.79,1019,73,14.32,14.72,1.79,253,3.13,75,803,Clouds,broken clouds,04d,
434,1710180000,13.85,13.3,1019,77,12.66,14.4,2.57,270,,75,803,Clouds,broken clouds,04d,
435,1710183600,12.95,12.52,1019,85,12.66,13.4,3.6,200,,75,803,Clouds,broken clouds,04n,
436,1710187200,12.4,11.89,1020,84,12.1,12.74,4.63,200,,75,803,Clouds,broken clouds,04n,
437,1710190800,12.14,11.63,1020,85,11.55,12.72,3.6,200,,75,803,Clouds,broken clouds,04n,
438,1710194400,12.1,11.64,1020,87,11.36,12.72,5.14,200,,75,803,Clouds,broken clouds,04n,
439,1710198000,11.95,11.45,1021,86,10.99,12.72,4.63,210,,75,803,Clouds,broken clouds,04n,
440,1710201600,11.4,10.89,1021,88,10.99,12.18,3.09,210,,75,803,Clouds,broken clouds,04n,
441,1710205200,11.59,11.15,1020,90,10.81,12.18,4.12,210,,75,803,Clouds,broken clouds,04n,
442,1710208800,11.5,11.03,1020,89,11.0,12.18,4.12,210,,100,804,Clouds,overcast clouds,04n,
443,1710212400,11.22,10.77,1020,91,10.81,12.18,2.68,184,4.02,75,803,Clouds,broken clouds,04n,
444,1710216000,11.1,10.64,1020,91,10.25,11.61,2.68,177,4.02,100,804,Clouds,overcast clouds,04n,
445,1710219600,11.03,10.54,1020,90,10.25,11.61,3.09,160,,75,803,Clouds,broken clouds,04n,
446,1710223200,11.11,10.63,1019,90,10.25,11.61,4.63,210,,75,803,Clouds,broken clouds,04n,
447,1710226800,10.87,10.34,1020,89,9.88,11.55,3.09,210,,75,803,Clouds,broken clouds,04d,
448,1710230400,11.76,11.26,1019,87,10.25,12.72,1.54,240,,20,801,Clouds,few clouds,02d,
449,1710234000,12.56,12.06,1019,84,10.99,14.33,3.09,140,,0,800,Clear,clear sky,01d,
450,1710237600,14.44,13.85,1019,73,13.21,16.07,3.58,166,4.92,0,800,Clear,clear sky,01d,
451,1710241200,16.08,15.55,1019,69,15.37,17.18,3.09,140,,0,800,Clear,clear sky,01d,
452,1710244800,17.17,16.56,1018,62,16.4,18.06,4.63,160,,0,800,Clear,clear sky,01d,
453,1710248400,17.32,16.75,1018,63,14.94,19.41,4.02,334,,0,800,Clear,clear sky,01d,
454,1710252000,17.11,16.57,1017,65,14.94,19.17,3.13,328,,0,800,Clear,clear sky,01d,
455,1710255600,17.3,16.84,1016,67,15.99,19.72,3.6,20,,20,801,Clouds,few clouds,02d,
456,1710259200,16.77,16.25,1016,67,14.94,19.26,5.81,334,,0,800,Clear,clear sky,01d,
457,1710262800,15.45,14.93,1016,72,14.38,16.92,4.12,320,,0,800,Clear,clear sky,01d,
458,1710266400,14.56,13.93,1016,71,13.77,15.4,4.63,330,,0,800,Clear,clear sky,01d,
459,1710270000,12.99,12.33,1016,76,12.5,13.4,3.09,320,,0,800,Clear,clear sky,01n,
460,1710273600,12.08,11.46,1016,81,10.44,13.27,1.03,0,,0,800,Clear,clear sky,01n,
461,1710277200,11.27,10.72,1016,87,8.78,13.27,1.03,0,,0,800,Clear,clear sky,01n,
462,1710280800,9.7,9.7,1015,90,8.78,10.4,0.89,247,1.34,0,800,Clear,clear sky,01n,
463,1710284400,9.4,8.06,1015,91,7.67,11.63,2.57,170,,0,800,Clear,clear sky,01n,
464,1710288000,7.81,6.43,1016,93,6.56,8.4,2.24,181,3.58,0,800,Clear,clear sky,01n,
465,1710291600,8.06,6.73,1014,93,6.0,11.07,2.24,196,3.58,0,800,Clear,clear sky,01n,
466,1710295200,7.7,6.05,1014,94,6.0,10.52,2.57,160,,0,800,Clear,clear sky,01n,
467,1710298800,7.59,6.33,1014,93,5.84,9.96,2.06,160,,0,800,Clear,clear sky,01n,
468,1710302400,7.68,6.02,1012,92,6.0,10.52,2.57,160,,0,800,Clear,clear sky,01n,
469,1710306000,7.71,5.4,1011,94,6.0,10.52,3.6,170,,0,800,Clear,clear sky,01n,
470,1710309600,7.52,5.47,1010,94,5.84,9.96,3.09,160,,25,802,Clouds,scattered clouds,03n,
471,1710313200,8.28,5.83,1014,87,6.4,10.52,4.12,170,,0,800,Clear,clear sky,01d,
472,1710316800,8.3,5.85,1012,91,6.4,10.5,4.12,160,,0,800,Clear,clear sky,01d,
473,1710320400,11.4,10.71,1012,81,8.4,15.37,3.6,160,,0,800,Clear,clear sky,01d,
474,1710324000,15.3,14.69,1012,69,13.21,16.61,3.13,168,5.81,0,800,Clear,clear sky,01d,
475,1710327600,18.37,17.86,1012,61,17.1,19.17,2.68,199,4.47,0,800,Clear,clear sky,01d,
476,1710331200,19.7,19.19,1011,56,18.77,20.28,2.24,176,4.02,0,800,Clear,clear sky,01d,
477,1710334800,20.53,19.92,1011,49,20.37,21.36,4.63,210,,0,800,Clear,clear sky,01d,
478,1710338400,21.41,20.83,1006,47,20.93,21.92,6.69,210,,20,801,Clouds,few clouds,02d,
479,1710342000,18.13,17.54,1010,59,16.05,21.4,4.63,220,,20,801,Clouds,few clouds,02d,
480,1710345600,16.94,16.44,1009,67,15.5,20.93,3.6,20,,20,801,Clouds,few clouds,02d,
481,1710349200,15.9,15.37,1009,70,14.94,18.22,3.09,360,,20,801,Clouds,few clouds,02d,
482,1710352800,16.01,15.44,1011,68,15.5,17.67,2.57,360,,0,800,Clear,clear sky,01d,
483,1710356400,14.51,13.82,1011,69,13.61,15.44,2.06,350,,0,800,Clear,clear sky,01n,
484,1710360000,13.41,12.79,1010,76,12.5,14.4,1.34,223,1.79,0,800,Clear,clear sky,01n,
485,1710363600,13.42,12.85,1013,78,12.47,14.38,2.57,200,,0,800,Clear,clear sky,01n,
486,1710367200,12.24,11.69,1010,83,10.84,13.78,3.09,160,,0,800,Clear,clear sky,01n,
487,1710370800,12.8,12.17,1011,78,11.95,13.78,2.57,190,,0,800,Clear,clear sky,01n,
488,1710374400,12.99,12.51,1010,83,11.95,13.83,1.54,0,,0,800,Clear,clear sky,01n,
489,1710378000,13.08,12.56,1010,81,11.95,13.83,3.6,160,,0,800,Clear,clear sky,01n,
490,1710381600,12.54,11.99,1010,82,11.39,13.77,3.13,163,4.47,0,800,Clear,clear sky,01n,
491,1710385200,12.42,11.78,1011,79,11.95,13.27,3.58,194,4.47,0,800,Clear,clear sky,01n,
492,1710388800,12.76,12.23,1009,82,11.39,13.83,6.71,175,9.83,40,802,Clouds,scattered clouds,03n,
493,1710392400,13.28,12.75,1009,80,12.47,14.32,5.14,170,,75,803,Clouds,broken clouds,04n,
494,1710396000,12.98,12.45,1009,81,12.5,14.32,4.63,170,,75,803,Clouds,broken clouds,04n,
495,1710399600,12.79,12.37,1009,86,12.4,13.85,4.47,173,7.6,75,803,Clouds,broken clouds,04d,
496,1710403200,13.42,13.06,1009,86,13.03,14.89,6.26,168,9.83,75,803,Clouds,broken clouds,04d,
497,1710406800,14.75,14.5,1009,85,13.58,16.0,4.47,180,10.28,75,803,Clouds,broken clouds,04d,
498,1710410400,16.09,15.87,1009,81,15.25,17.16,6.26,198,9.83,40,802,Clouds,scattered clouds,03d,
499,1710414000,16.35,16.18,1014,82,15.37,16.92,10.29,200,16.98,40,802,Clouds,scattered clouds,03d,
500,1710417600,16.07,15.93,1010,84,15.52,16.55,9.26,200,15.43,40,802,Clouds,scattered clouds,03d,
501,1710421200,16.06,15.97,1010,86,14.82,17.16,7.2,180,,75,803,Clouds,broken clouds,04d,
502,1710424800,15.56,15.55,1010,91,14.72,16.61,5.14,200,,75,803,Clouds,broken clouds,04d,
503,1710428400,16.01,15.99,1010,89,14.88,17.4,4.12,190,,40,802,Clouds,scattered clouds,03d,
504,1710432000,17.15,17.01,1014,80,15.99,17.4,5.14,190,,40,802,Clouds,scattered clouds,03d,
505,1710435600,17.02,16.87,1008,80,15.44,17.4,6.17,230,,40,802,Clouds,scattered clouds,03d,
506,1710439200,16.54,16.31,1012,79,15.44,17.4,5.14,200,,20,801,Clouds,few clouds,02d,
507,1710442800,15.07,14.83,1013,84,14.32,16.07,4.12,210,,20,801,Clouds,few clouds,02n,
